Country,Code,Year,"Gross enrolment ratio, tertiary, gender parity index (GPI)"
Morocco,MAR,1991,0.585240006
Morocco,MAR,1992,0.624360025
Morocco,MAR,1993,0.653930008
Morocco,MAR,1994,0.68017
Morocco,MAR,1995,0.707480013
Morocco,MAR,1997,0.70381999
Morocco,MAR,1998,0.728429973
Morocco,MAR,1999,0.722949982
Morocco,MAR,2000,0.73190999
Morocco,MAR,2001,0.757889986
Morocco,MAR,2002,0.77572
Morocco,MAR,2003,0.774720013
Morocco,MAR,2004,0.830879986
Morocco,MAR,2005,0.803279996
Morocco,MAR,2006,0.875959992
Morocco,MAR,2007,0.89921999
Morocco,MAR,2008,0.946370006
Morocco,MAR,2009,0.88270998
Morocco,MAR,2010,0.902329981
Morocco,MAR,2011,0.921920002
Morocco,MAR,2012,0.92404002
Morocco,MAR,2013,0.954550028
Morocco,MAR,2014,0.961920023
Mozambique,MOZ,1973,0.812139988
Mozambique,MOZ,1977,0.495539993
Mozambique,MOZ,1982,0.246199995
Mozambique,MOZ,1985,0.291289985
Mozambique,MOZ,1987,0.271070004
Mozambique,MOZ,1992,0.32604
Mozambique,MOZ,1993,0.312889993
Mozambique,MOZ,1994,0.312599987
Mozambique,MOZ,1995,0.296000004
Mozambique,MOZ,1996,0.279680014
Mozambique,MOZ,2003,0.456759989
Mozambique,MOZ,2004,0.448060006
Mozambique,MOZ,2005,0.484849989
Mozambique,MOZ,2008,0.62184
Mozambique,MOZ,2009,0.619480014
Mozambique,MOZ,2010,0.65407002
Mozambique,MOZ,2011,0.624029994
Mozambique,MOZ,2012,0.646790028
Mozambique,MOZ,2013,0.688180029
Mozambique,MOZ,2014,0.711910009
Myanmar,MMR,1972,0.558309972
Myanmar,MMR,1973,0.605970025
Myanmar,MMR,1977,0.901799977
Myanmar,MMR,1979,0.970679998
Myanmar,MMR,1992,1.225229979
Myanmar,MMR,1993,1.339810014
Myanmar,MMR,1995,1.579589963
Myanmar,MMR,1998,1.55862999
Myanmar,MMR,2007,1.370970011
Myanmar,MMR,2011,1.344179988
Myanmar,MMR,2012,1.228170037
Namibia,NAM,1991,1.759809971
Namibia,NAM,1994,1.583400011
Namibia,NAM,1995,1.548589945
Namibia,NAM,1997,1.131929994
Namibia,NAM,1998,1.142830014
Namibia,NAM,2001,0.834999979
Namibia,NAM,2002,1.358340025
Namibia,NAM,2003,1.116629958
Namibia,NAM,2005,0.855159998
Namibia,NAM,2006,0.852429986
Namibia,NAM,2008,1.276350021
Nepal,NPL,1976,0.268720001
Nepal,NPL,1977,0.291399986
Nepal,NPL,1978,0.255620003
Nepal,NPL,1983,0.25819999
Nepal,NPL,1989,0.258940011
Nepal,NPL,1990,0.308189988
Nepal,NPL,1991,0.32198
Nepal,NPL,2000,0.373129994
Nepal,NPL,2002,0.244639993
Nepal,NPL,2003,0.295769989
Nepal,NPL,2004,0.347750008
Nepal,NPL,2005,0.529460013
Nepal,NPL,2006,0.507130027
Nepal,NPL,2008,0.595040023
Nepal,NPL,2009,0.589890003
Nepal,NPL,2010,0.607710004
Nepal,NPL,2011,0.626209974
Nepal,NPL,2013,0.820529997
Netherlands,NLD,1971,0.402610004
Netherlands,NLD,1972,0.411130011
Netherlands,NLD,1975,0.467880011
Netherlands,NLD,1976,0.504310012
Netherlands,NLD,1977,0.52937001
Netherlands,NLD,1978,0.553529978
Netherlands,NLD,1979,0.577759981
Netherlands,NLD,1980,0.641499996
Netherlands,NLD,1981,0.687300026
Netherlands,NLD,1982,0.729080021
Netherlands,NLD,1983,0.752120018
Netherlands,NLD,1984,0.755289972
Netherlands,NLD,1985,0.731190026
Netherlands,NLD,1986,0.724699974
Netherlands,NLD,1987,0.749069989
Netherlands,NLD,1988,0.781040013
Netherlands,NLD,1989,0.804639995
Netherlands,NLD,1990,0.819859982
Netherlands,NLD,1991,0.83081001
Netherlands,NLD,1992,0.866869986
Netherlands,NLD,1993,0.886460006
Netherlands,NLD,1994,0.891160011
Netherlands,NLD,1995,0.928200006
Netherlands,NLD,1996,0.939350009
Netherlands,NLD,1997,0.966409981
Netherlands,NLD,1998,0.983169973
Netherlands,NLD,1999,1.009760022
Netherlands,NLD,2000,1.03749001
Netherlands,NLD,2001,1.061239958
Netherlands,NLD,2002,1.067999959
Netherlands,NLD,2003,1.080219984
Netherlands,NLD,2004,1.074679971
Netherlands,NLD,2005,1.079249978
Netherlands,NLD,2006,1.08694005
Netherlands,NLD,2007,1.100350022
Netherlands,NLD,2008,1.108950019
Netherlands,NLD,2009,1.116889954
Netherlands,NLD,2010,1.118209958
Netherlands,NLD,2011,1.119750023
Netherlands,NLD,2012,1.104789972
Netherlands,NLD,2013,
Netherlands,NLD,2014,
New Zealand,NZL,1970,0.679840028
New Zealand,NZL,1971,0.716840029
New Zealand,NZL,1972,0.521920025
New Zealand,NZL,1973,0.522679985
New Zealand,NZL,1974,0.616439998
New Zealand,NZL,1975,0.603670001
New Zealand,NZL,1976,0.608129978
New Zealand,NZL,1979,0.679629982
New Zealand,NZL,1980,0.715279996
New Zealand,NZL,1981,0.740970016
New Zealand,NZL,1982,0.727129996
New Zealand,NZL,1983,0.743330002
New Zealand,NZL,1984,0.836759984
New Zealand,NZL,1985,0.879260004
New Zealand,NZL,1986,0.917299986
New Zealand,NZL,1987,0.93900001
New Zealand,NZL,1988,0.964420021
New Zealand,NZL,1989,1.016819954
New Zealand,NZL,1990,1.080459952
New Zealand,NZL,1991,1.120390058
New Zealand,NZL,1992,1.163490057
New Zealand,NZL,1993,1.18561995
New Zealand,NZL,1994,1.241899967
New Zealand,NZL,1995,1.252640009
New Zealand,NZL,1996,1.279459953
New Zealand,NZL,1997,1.352290034
New Zealand,NZL,1998,1.421190023
New Zealand,NZL,1999,1.460669994
New Zealand,NZL,2000,1.453879952
New Zealand,NZL,2001,1.446259975
New Zealand,NZL,2002,1.457759976
New Zealand,NZL,2003,1.443869948
New Zealand,NZL,2004,1.436959982
New Zealand,NZL,2005,1.454820037
New Zealand,NZL,2006,1.476390004
New Zealand,NZL,2007,1.466420054
New Zealand,NZL,2008,1.465559959
New Zealand,NZL,2009,1.448639989
New Zealand,NZL,2010,1.464630008
New Zealand,NZL,2011,1.436040044
New Zealand,NZL,2012,1.445240021
New Zealand,NZL,2013,1.431489944
New Zealand,NZL,2014,1.378569961
Nicaragua,NIC,1970,0.485590011
Nicaragua,NIC,1971,0.485029995
Nicaragua,NIC,1972,0.504279971
Nicaragua,NIC,1973,0.527199984
Nicaragua,NIC,1974,0.573319972
Nicaragua,NIC,1975,0.525510013
Nicaragua,NIC,1976,0.480190009
Nicaragua,NIC,1977,0.549549997
Nicaragua,NIC,1982,0.891300023
Nicaragua,NIC,1983,0.834819973
Nicaragua,NIC,1984,0.916689992
Nicaragua,NIC,1985,1.300670028
Nicaragua,NIC,1986,1.325129986
Nicaragua,NIC,1987,1.213950038
Nicaragua,NIC,1990,1.069900036
Nicaragua,NIC,1991,0.960340023
Nicaragua,NIC,1992,0.982860029
Nicaragua,NIC,1995,1.051939964
Nicaragua,NIC,1997,1.114089966
Nicaragua,NIC,2002,1.117810011
Niger,NER,1973,0.047359999
Niger,NER,1974,0.040679999
Niger,NER,1975,0.110079996
Niger,NER,1976,0.10667
Niger,NER,1977,0.160850003
Niger,NER,1978,0.170259997
Niger,NER,1979,0.178920001
Niger,NER,1980,0.159999996
Niger,NER,1981,0.172920004
Niger,NER,1982,0.147620007
Niger,NER,1983,0.135210007
Niger,NER,1984,0.200680003
Niger,NER,1985,0.170849994
Niger,NER,1987,0.186839998
Niger,NER,1989,0.171739995
Niger,NER,1990,0.144329995
Niger,NER,2003,0.311269999
Niger,NER,2004,0.311150014
Niger,NER,2005,0.338490009
Niger,NER,2006,0.28797999
Niger,NER,2007,0.327060014
Niger,NER,2008,0.354710013
Niger,NER,2009,0.352149993
Niger,NER,2010,0.368479997
Niger,NER,2011,0.379099995
Niger,NER,2012,0.344199985
Nigeria,NGA,1985,0.35661
Nigeria,NGA,1986,0.370810002
Nigeria,NGA,1987,0.404060006
Nigeria,NGA,1988,0.344509989
Nigeria,NGA,1989,0.328359991
Nigeria,NGA,1999,0.791469991
Nigeria,NGA,2003,0.696150005
Nigeria,NGA,2004,0.717450023
Nigeria,NGA,2005,0.717869997
North America,,1970,0.69690001
North America,,1971,0.69806999
North America,,1972,0.727890015
North America,,1973,0.77937001
North America,,1974,0.809059978
North America,,1975,0.840269983
North America,,1976,0.841889977
North America,,1977,0.914349973
North America,,1978,0.965110004
North America,,1979,1.007730007
North America,,1980,1.045930028
North America,,1981,1.072729945
North America,,1982,1.086300015
North America,,1983,1.079380035
North America,,1984,1.090240002
North America,,1985,1.11014998
North America,,1986,1.131850004
North America,,1987,1.157449961
North America,,1988,1.188079953
North America,,1989,1.212080002
North America,,1990,1.267439961
North America,,1991,1.276229978
North America,,1992,1.280259967
North America,,1993,1.277770042
North America,,1994,1.277390003
North America,,1995,1.292639971
North America,,1996,1.306820035
North America,,1997,1.321949959
North America,,1998,1.333950043
North America,,1999,1.336050034
North America,,2000,1.340950012
North America,,2001,1.345549941
North America,,2002,1.361660004
North America,,2003,1.37737
North America,,2004,1.400589943
North America,,2005,1.412520051
North America,,2006,1.425029993
North America,,2007,1.421589971
North America,,2008,1.410380006
North America,,2009,1.407559991
North America,,2010,1.404260039
North America,,2011,1.399309993
North America,,2012,1.40218997
North America,,2013,1.380570054
North America,,2014,1.367239952
North Korea,PRK,2009,0.504270017
North Macedonia,MKD,1989,0.99447
North Macedonia,MKD,1990,1.006279945
North Macedonia,MKD,1991,1.118250012
North Macedonia,MKD,1992,1.073320031
North Macedonia,MKD,1993,1.118890047
North Macedonia,MKD,1994,1.167559981
North Macedonia,MKD,1995,1.224539995
North Macedonia,MKD,1996,1.241449952
North Macedonia,MKD,1997,1.244570017
North Macedonia,MKD,1998,1.251029968
North Macedonia,MKD,1999,1.278939962
North Macedonia,MKD,2000,1.278180003
North Macedonia,MKD,2001,1.320289969
North Macedonia,MKD,2002,1.291270018
North Macedonia,MKD,2003,1.343289971
North Macedonia,MKD,2004,1.393470049
North Macedonia,MKD,2005,1.376299977
North Macedonia,MKD,2006,1.376009941
North Macedonia,MKD,2007,1.260750055
North Macedonia,MKD,2008,1.196769953
North Macedonia,MKD,2009,1.184499979
North Macedonia,MKD,2010,1.16790998
North Macedonia,MKD,2012,1.199480057
North Macedonia,MKD,2013,1.262930036
Norway,NOR,1971,0.461400002
Norway,NOR,1972,0.479759991
Norway,NOR,1973,0.514100015
Norway,NOR,1974,0.549090028
Norway,NOR,1975,0.593289971
Norway,NOR,1976,0.636179984
Norway,NOR,1977,0.786140025
Norway,NOR,1978,0.821969986
Norway,NOR,1979,0.843079984
Norway,NOR,1980,0.907999992
Norway,NOR,1981,0.958819985
Norway,NOR,1982,0.989549994
Norway,NOR,1983,0.999010026
Norway,NOR,1984,1.024479985
Norway,NOR,1985,1.050070047
Norway,NOR,1986,1.137830019
Norway,NOR,1987,1.107499957
Norway,NOR,1988,1.203719974
Norway,NOR,1989,1.204270005
Norway,NOR,1990,1.214939952
Norway,NOR,1991,1.185150027
Norway,NOR,1992,1.196009994
Norway,NOR,1993,1.200639963
Norway,NOR,1994,1.207999945
Norway,NOR,1995,1.248239994
Norway,NOR,1996,1.278499961
Norway,NOR,1997,1.328559995
Norway,NOR,1998,1.354740024
Norway,NOR,1999,1.394170046
Norway,NOR,2000,1.454480052
Norway,NOR,2001,1.506039977
Norway,NOR,2002,1.529340029
Norway,NOR,2003,1.533499956
Norway,NOR,2004,1.523219943
Norway,NOR,2005,1.52373004
Norway,NOR,2006,1.538380027
Norway,NOR,2007,1.572739959
Norway,NOR,2008,1.61224997
Norway,NOR,2009,1.628520012
Norway,NOR,2010,1.612120032
Norway,NOR,2011,1.584800005
Norway,NOR,2012,1.576979995
Norway,NOR,2013,1.502529979
Norway,NOR,2014,1.45054996
OECD members,,1970,0.644050002
OECD members,,1971,0.644580007
OECD members,,1972,0.655489981
OECD members,,1973,0.686860025
OECD members,,1974,0.708710015
OECD members,,1975,0.727039993
OECD members,,1976,0.731630027
OECD members,,1977,0.770699978
OECD members,,1978,0.794420004
OECD members,,1979,0.816550016
OECD members,,1980,0.836279988
OECD members,,1981,0.856490016
OECD members,,1982,0.867049992
OECD members,,1983,0.875180006
OECD members,,1984,0.884609997
OECD members,,1985,0.89546001
OECD members,,1986,0.906930029
OECD members,,1987,0.924049973
OECD members,,1988,0.94362998
OECD members,,1989,0.96243
OECD members,,1990,0.994499981
OECD members,,1991,1.001489997
OECD members,,1992,1.024289966
OECD members,,1993,1.031350017
OECD members,,1994,1.039999962
OECD members,,1995,1.06024003
OECD members,,1996,1.06625998
OECD members,,1997,1.07652998
OECD members,,1998,1.08889997
OECD members,,1999,1.093739986
OECD members,,2000,1.097560048
OECD members,,2001,1.106389999
OECD members,,2002,1.131669998
OECD members,,2003,1.145509958
OECD members,,2004,1.160050035
OECD members,,2005,1.170369983
OECD members,,2006,1.17742002
OECD members,,2007,1.180500031
OECD members,,2008,1.184350014
OECD members,,2009,1.188539982
OECD members,,2010,1.191669941
OECD members,,2011,1.191720009
OECD members,,2012,1.188570023
OECD members,,2013,1.172979951
OECD members,,2014,1.166939974
Oman,OMN,1978,0.116439998
Oman,OMN,1979,0.201089993
Oman,OMN,1980,0.078510001
Oman,OMN,1982,0.085670002
Oman,OMN,1983,0.039949998
Oman,OMN,1984,0.468620002
Oman,OMN,1985,0.730530024
Oman,OMN,1986,0.616180003
Oman,OMN,1987,0.665400028
Oman,OMN,1988,0.687770009
Oman,OMN,1989,0.891680002
Oman,OMN,1990,0.95036
Oman,OMN,1991,0.974489987
Oman,OMN,1992,1.195860028
Oman,OMN,1993,1.226899981
Oman,OMN,1994,1.346289992
Oman,OMN,1995,1.197379947
Oman,OMN,1996,1.040699959
Oman,OMN,1997,1.006469965
Oman,OMN,1998,0.938960016
Oman,OMN,2003,0.718379974
Oman,OMN,2004,1.073789954
Oman,OMN,2005,1.032259941
Oman,OMN,2006,1.038630009
Oman,OMN,2007,1.198979974
Oman,OMN,2009,1.316529989
Oman,OMN,2010,1.356359959
Oman,OMN,2011,1.368450046
Pakistan,PAK,1971,0.287220001
Pakistan,PAK,1972,0.312629998
Pakistan,PAK,1973,0.310339987
Pakistan,PAK,1974,0.322730005
Pakistan,PAK,1975,0.343019992
Pakistan,PAK,1976,0.322620004
Pakistan,PAK,1977,0.362540007
Pakistan,PAK,1978,0.385170013
Pakistan,PAK,1979,0.372099996
Pakistan,PAK,1980,0.387529999
Pakistan,PAK,1986,0.37301001
Pakistan,PAK,1987,0.368189991
Pakistan,PAK,1988,0.387279987
Pakistan,PAK,1990,0.405220002
Pakistan,PAK,1992,0.268510014
Pakistan,PAK,2003,0.803110003
Pakistan,PAK,2004,0.787890017
Pakistan,PAK,2005,0.869210005
Pakistan,PAK,2006,0.847050011
Pakistan,PAK,2007,0.845719993
Pakistan,PAK,2008,0.844510019
Pakistan,PAK,2009,0.843500018
Pakistan,PAK,2011,0.920520008
Pakistan,PAK,2012,0.953689992
Pakistan,PAK,2013,0.977370024
Pakistan,PAK,2014,1.061040044
Palau,PLW,2001,2.028000116
Palau,PLW,2002,2.041759968
Palau,PLW,2013,1.548599958
Palestine,PSE,1996,0.79835999
Palestine,PSE,1997,0.822380006
Palestine,PSE,1998,0.825269997
Palestine,PSE,1999,0.862940013
Palestine,PSE,2000,0.897430003
Palestine,PSE,2001,0.931460023
Palestine,PSE,2002,0.95104003
Palestine,PSE,2003,1.013550043
Palestine,PSE,2004,1.014209986
Palestine,PSE,2005,1.01481998
Palestine,PSE,2006,1.154489994
Palestine,PSE,2007,1.204650044
Palestine,PSE,2008,1.213829994
Palestine,PSE,2009,1.300809979
Palestine,PSE,2010,1.33536005
Palestine,PSE,2011,1.377589941
Palestine,PSE,2012,1.41249001
Palestine,PSE,2013,1.499469995
Palestine,PSE,2014,1.552809954
Panama,PAN,1970,0.755060017
Panama,PAN,1971,0.754310012
Panama,PAN,1972,0.777869999
Panama,PAN,1973,1.029960036
Panama,PAN,1974,1.065760016
Panama,PAN,1975,1.013820052
Panama,PAN,1976,1.073400021
Panama,PAN,1977,1.088819981
Panama,PAN,1978,1.166260004
Panama,PAN,1979,1.207180023
Panama,PAN,1980,1.246469975
Panama,PAN,1981,1.204620004
Panama,PAN,1982,1.25150001
Panama,PAN,1983,1.456709981
Panama,PAN,1984,1.310039997
Panama,PAN,1985,1.400189996
Panama,PAN,1987,1.548480034
Panama,PAN,1988,1.39835
Panama,PAN,1994,1.50375998
Panama,PAN,1998,1.553060055
Panama,PAN,1999,1.603420019
Panama,PAN,2000,1.704419971
Panama,PAN,2001,1.726609945
Panama,PAN,2002,1.709300041
Panama,PAN,2003,1.602200031
Panama,PAN,2004,1.671740055
Panama,PAN,2005,1.637689948
Panama,PAN,2006,1.618360043
Panama,PAN,2007,1.592339993
Panama,PAN,2008,1.532379985
Panama,PAN,2009,1.524739981
Panama,PAN,2010,1.530249953
Panama,PAN,2011,1.548480034
Panama,PAN,2012,1.548509955
Panama,PAN,2013,1.492429972
Papua New Guinea,PNG,1980,0.296090007
Papua New Guinea,PNG,1983,0.31735
Papua New Guinea,PNG,1984,0.307810009
Papua New Guinea,PNG,1985,0.316500008
Papua New Guinea,PNG,1986,0.34059
Papua New Guinea,PNG,1995,0.470070004
Papua New Guinea,PNG,1996,0.67505002
Papua New Guinea,PNG,1998,0.583060026
Papua New Guinea,PNG,1999,0.573409975
Paraguay,PRY,1970,0.731710017
Paraguay,PRY,1993,0.845579982
Paraguay,PRY,1996,1.231739998
Paraguay,PRY,1999,1.377850056
Paraguay,PRY,2000,1.363250017
Paraguay,PRY,2001,1.380139947
Paraguay,PRY,2002,1.400660038
Paraguay,PRY,2003,1.379770041
Paraguay,PRY,2004,1.342700005
Paraguay,PRY,2005,1.132300019
Paraguay,PRY,2007,1.352890015
Paraguay,PRY,2008,1.360820055
Paraguay,PRY,2009,1.443379998
Paraguay,PRY,2010,1.415779948
Peru,PER,1970,0.532140017
Peru,PER,1971,0.526419997
Peru,PER,1972,0.491780013
Peru,PER,1973,0.485210001
Peru,PER,1974,0.486099988
Peru,PER,1975,0.468609989
Peru,PER,1976,0.435990006
Peru,PER,1980,0.541299999
Peru,PER,2001,0.976029992
Peru,PER,2002,1.06783998
Peru,PER,2003,1.070449948
Peru,PER,2004,1.023480058
Peru,PER,2005,1.02591002
Peru,PER,2006,1.065310001
Peru,PER,2010,1.101410031
Philippines,PHL,1971,1.320760012
Philippines,PHL,1973,1.285159945
Philippines,PHL,1979,1.178189993
Philippines,PHL,1980,1.178359985
Philippines,PHL,1981,1.198119998
Philippines,PHL,1982,1.201390028
Philippines,PHL,1992,1.491250038
Philippines,PHL,1995,1.374269962
Philippines,PHL,1996,1.360870004
Philippines,PHL,1998,1.325860023
Philippines,PHL,1999,1.26631999
Philippines,PHL,2001,1.100569963
Philippines,PHL,2002,1.298529983
Philippines,PHL,2003,1.281839967
Philippines,PHL,2004,1.277070045
Philippines,PHL,2005,1.229239941
Philippines,PHL,2006,1.246060014
Philippines,PHL,2008,1.24514997
Philippines,PHL,2009,1.237570047
Philippines,PHL,2010,1.251080036
Philippines,PHL,2011,1.236780047
Philippines,PHL,2012,1.226789951
Philippines,PHL,2013,1.259870052
Philippines,PHL,2014,1.281630039
Poland,POL,1971,0.926429987
Poland,POL,1972,0.916109979
Poland,POL,1973,1.013990045
Poland,POL,1974,1.096459985
Poland,POL,1975,1.17324996
Poland,POL,1976,1.225350022
Poland,POL,1977,1.281409979
Poland,POL,1978,1.277729988
Poland,POL,1979,1.294980049
Poland,POL,1980,1.304630041
Poland,POL,1981,1.319550037
Poland,POL,1982,1.320780039
Poland,POL,1983,1.285920024
Poland,POL,1984,1.290150046
Poland,POL,1985,1.297600031
Poland,POL,1986,1.307659984
Poland,POL,1987,1.316689968
Poland,POL,1988,1.327690005
Poland,POL,1989,1.319620013
Poland,POL,1990,1.462290049
Poland,POL,1991,1.320950031
Poland,POL,1992,1.348539948
Poland,POL,1993,1.301489949
Poland,POL,1994,1.361700058
Poland,POL,1995,1.408599973
Poland,POL,1996,1.45104003
Poland,POL,1997,1.461359978
Poland,POL,1998,1.369420052
Poland,POL,1999,1.380910039
Poland,POL,2000,1.412279963
Poland,POL,2001,1.443300009
Poland,POL,2002,1.436730027
Poland,POL,2003,1.432090044
Poland,POL,2004,1.416650057
Poland,POL,2005,1.413439989
Poland,POL,2006,1.406209946
Poland,POL,2007,1.403220057
Poland,POL,2008,1.413570046
Poland,POL,2009,1.430099964
Poland,POL,2010,1.507290006
Poland,POL,2011,1.551069975
Poland,POL,2012,1.550590038
Poland,POL,2013,1.548779964
Poland,POL,2014,
Portugal,PRT,1971,0.738629997
Portugal,PRT,1972,0.801739991
Portugal,PRT,1973,0.871360004
Portugal,PRT,1974,0.922900021
Portugal,PRT,1975,0.761889994
Portugal,PRT,1976,0.812810004
Portugal,PRT,1977,0.762780011
Portugal,PRT,1978,0.745989978
Portugal,PRT,1979,0.904529989
Portugal,PRT,1980,0.919309974
Portugal,PRT,1981,0.947109997
Portugal,PRT,1982,0.998080015
Portugal,PRT,1983,1.017609954
Portugal,PRT,1984,1.224210024
Portugal,PRT,1985,1.136299968
Portugal,PRT,1986,1.172260046
Portugal,PRT,1987,1.077460051
Portugal,PRT,1991,1.286960006
Portugal,PRT,1992,1.56517005
Portugal,PRT,1993,1.304929972
Portugal,PRT,1994,1.346240044
Portugal,PRT,1995,1.335129976
Portugal,PRT,1996,1.329560041
Portugal,PRT,1998,1.306640029
Portugal,PRT,1999,1.30171001
Portugal,PRT,2000,1.336730003
Portugal,PRT,2001,1.366979957
Portugal,PRT,2002,1.370790005
Portugal,PRT,2003,1.351869941
Portugal,PRT,2004,1.326359987
Portugal,PRT,2005,1.306839943
Portugal,PRT,2006,1.282500029
Portugal,PRT,2007,1.215540051
Portugal,PRT,2008,1.191179991
Portugal,PRT,2009,1.181820035
Portugal,PRT,2010,1.180320024
Portugal,PRT,2011,1.18848002
Portugal,PRT,2012,1.180430055
Portugal,PRT,2013,1.152109981
Portugal,PRT,2014,1.156450033
Puerto Rico,PRI,2007,1.599359989
Puerto Rico,PRI,2008,1.556920052
Puerto Rico,PRI,2009,1.557389975
Puerto Rico,PRI,2010,1.477380037
Puerto Rico,PRI,2011,1.45077002
Puerto Rico,PRI,2012,1.434159994
Puerto Rico,PRI,2013,1.427250028
Qatar,QAT,1976,3.44340992
Qatar,QAT,1977,3.231750011
Qatar,QAT,1980,3.402839899
Qatar,QAT,1981,2.978820086
Qatar,QAT,1982,2.705719948
Qatar,QAT,1983,2.765549898
Qatar,QAT,1984,3.209209919
Qatar,QAT,1985,3.080159903
Qatar,QAT,1986,2.898190022
Qatar,QAT,1987,3.253220081
Qatar,QAT,1988,3.360899925
Qatar,QAT,1989,3.310770035
Qatar,QAT,1990,3.609519958
Qatar,QAT,1991,3.458280087
Qatar,QAT,1992,4.650119781
Qatar,QAT,1993,5.165269852
Qatar,QAT,1994,5.354090214
Qatar,QAT,1995,5.504759789
Qatar,QAT,1996,5.118209839
Qatar,QAT,1997,4.251900196
Qatar,QAT,1998,3.434489965
Qatar,QAT,1999,3.040839911
Qatar,QAT,2001,3.270679951
Qatar,QAT,2002,3.682929993
Qatar,QAT,2003,4.042210102
Qatar,QAT,2004,3.972559929
Qatar,QAT,2005,3.607690096
Qatar,QAT,2006,3.682019949
Qatar,QAT,2007,4.432990074
Qatar,QAT,2008,4.903850079
Qatar,QAT,2009,5.52876997
Qatar,QAT,2010,5.459360123
Qatar,QAT,2011,5.537670135
Qatar,QAT,2012,6.146170139
Qatar,QAT,2013,6.006060123
Qatar,QAT,2014,6.315639973
Romania,ROU,1971,0.777760029
Romania,ROU,1972,0.778779984
Romania,ROU,1973,0.704320014
Romania,ROU,1974,0.825489998
Romania,ROU,1975,0.80102998
Romania,ROU,1976,0.841600001
Romania,ROU,1977,0.825240016
Romania,ROU,1978,0.823889971
Romania,ROU,1979,0.780979991
Romania,ROU,1980,0.784659982
Romania,ROU,1981,0.772159994
Romania,ROU,1982,0.77877003
Romania,ROU,1983,0.769410014
Romania,ROU,1984,0.795210004
Romania,ROU,1985,0.808920026
Romania,ROU,1986,0.849659979
Romania,ROU,1987,0.907609999
Romania,ROU,1988,0.927999973
Romania,ROU,1989,0.963349998
Romania,ROU,1990,0.975660026
Romania,ROU,1991,0.933149993
Romania,ROU,1992,0.890290022
Romania,ROU,1993,0.916190028
Romania,ROU,1994,0.913850009
Romania,ROU,1995,0.935109973
Romania,ROU,1996,1.062340021
Romania,ROU,1997,1.044620037
Romania,ROU,1998,1.046910048
Romania,ROU,1999,1.092200041
Romania,ROU,2000,1.127210021
Romania,ROU,2001,1.206419945
Romania,ROU,2002,1.249240041
Romania,ROU,2003,1.249160051
Romania,ROU,2004,1.276239991
Romania,ROU,2005,1.270529985
Romania,ROU,2006,1.311849952
Romania,ROU,2007,1.349820018
Romania,ROU,2008,1.365020037
Romania,ROU,2009,1.363610029
Romania,ROU,2010,1.374480009
Romania,ROU,2011,1.352570057
Romania,ROU,2012,1.264099956
Romania,ROU,2013,1.243209958
Romania,ROU,2014,1.237669945
Russia,RUS,1971,1.207700014
Russia,RUS,1981,1.307710052
Russia,RUS,1986,1.38736999
Russia,RUS,1991,1.22755003
Russia,RUS,1992,1.224779963
Russia,RUS,1993,1.235929966
Russia,RUS,2001,1.300909996
Russia,RUS,2002,1.350939989
Russia,RUS,2003,1.305050015
Russia,RUS,2004,1.36819005
Russia,RUS,2005,1.373270035
Russia,RUS,2006,1.369130015
Russia,RUS,2007,1.362130046
Russia,RUS,2008,1.360890031
Russia,RUS,2009,1.351160049
Russia,RUS,2011,1.33683002
Russia,RUS,2012,1.273939967
Russia,RUS,2013,1.24011004
Russia,RUS,2014,1.20510006
Rwanda,RWA,1971,0.101439998
Rwanda,RWA,1973,0.116470002
Rwanda,RWA,1974,0.176919997
Rwanda,RWA,1975,0.137270004
Rwanda,RWA,1977,0.095140003
Rwanda,RWA,1978,0.095729999
Rwanda,RWA,1980,0.0977
Rwanda,RWA,1981,0.105290003
Rwanda,RWA,1984,0.150299996
Rwanda,RWA,1985,0.163939998
Rwanda,RWA,1986,0.15185
Rwanda,RWA,1987,0.183579996
Rwanda,RWA,1988,0.213510007
Rwanda,RWA,1989,0.247549996
Rwanda,RWA,1990,0.225480005
Rwanda,RWA,2001,0.467779994
Rwanda,RWA,2002,0.46924001
Rwanda,RWA,2003,0.517639995
Rwanda,RWA,2004,0.568669975
Rwanda,RWA,2009,0.770179987
Rwanda,RWA,2010,0.780579984
Rwanda,RWA,2011,0.751900017
Rwanda,RWA,2012,0.806010008
Rwanda,RWA,2013,0.785319984
Saint Kitts and Nevis,KNA,1979,2.840409994
Saint Kitts and Nevis,KNA,1980,2.240109921
Saint Kitts and Nevis,KNA,1984,2.051529884
Saint Kitts and Nevis,KNA,1985,2.666419983
Saint Kitts and Nevis,KNA,1986,0.727859974
Saint Kitts and Nevis,KNA,1987,0.644909978
Saint Kitts and Nevis,KNA,1988,0.682630002
Saint Kitts and Nevis,KNA,1992,1.175099969
Saint Kitts and Nevis,KNA,1993,1.223070025
Saint Kitts and Nevis,KNA,2008,2.093039989
Saint Kitts and Nevis,KNA,2014,1.015689969
Saint Lucia,LCA,1977,1.073760033
Saint Lucia,LCA,1978,1.031389952
Saint Lucia,LCA,1979,1.691249967
Saint Lucia,LCA,1980,2.078469992
Saint Lucia,LCA,1981,1.064880013
Saint Lucia,LCA,1982,1.481860042
Saint Lucia,LCA,1983,0.870899975
Saint Lucia,LCA,1984,0.961790025
Saint Lucia,LCA,1985,0.829569995
Saint Lucia,LCA,1987,1.208840013
